INTERVAL_DATETIME,REGIONID,RRP,ROP,EXCESSGENERATION,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,HOUR,DAY_OF_WEEK,MONTH,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF,SEMISCHEDULE_CLEAREDMW,SEMISCHEDULE_COMPLIANCEMW,SS_SOLAR_UIGF,SS_WIND_UIGF,SS_SOLAR_CLEAREDMW,SS_WIND_CLEAREDMW,SS_SOLAR_COMPLIANCEMW,SS_WIND_COMPLIANCEMW,WDR_INITIALMW,WDR_AVAILABLE,WDR_DISPATCHED
2023-02-01 00:40:00,1,127.36061,1.3540480942382682,0.0,0.0,0.0,-0.4658824299910614,-0.4658824299910614,-0.29488391230979427,-0.29488391230979427,0.6389134563817163,0.6389134563817163,0.7726238304117979,0.7726238304117979,0.6467218972377997,0.6467218972377997,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,0.8530245843288465,0.5424625194785717,-1.0219679031594515,0.3535150020059431,0.8493076764149187,-0.5619514869490164,0.03694650053928115,0,2,2,0.7642216767435148,0.856612061040824,-0.9685890915238992,-0.9682380426195764,0.0,0.0,-0.9685890915238992,0.0,-0.9682380426195764,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:45:00,1,125.32967,1.1112656861756935,0.0,0.0,0.0,-0.4658824299910614,-0.4658824299910614,-0.29488391230979427,-0.29488391230979427,-1.5795360449437545,-1.5795360449437545,0.7726238304117979,0.7726238304117979,0.6467218972377997,0.6467218972377997,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,0.8405713297086953,0.5428584370878573,-1.0219679031594515,-0.6468251538427799,0.8498998059102675,-0.5619514869490164,0.10283922483289545,0,2,2,0.7642216767435148,0.8439024686104872,-0.9633192661198776,-0.9629750739883582,0.0,0.0,-0.9633192661198776,0.0,-0.9629750739883582,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:50:00,1,123.46369,0.8882029084488274,0.0,0.0,0.0,-0.4658824299910614,-0.4658824299910614,-0.29488391230979427,-0.29488391230979427,0.6389134563817163,0.6389134563817163,0.7726238304117979,0.7726238304117979,0.6467218972377997,0.6467218972377997,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,0.832867362564813,0.5432499870142375,-1.0219679031594515,-0.036935678473063754,0.8504842454121704,-0.5619514869490164,0.14473701433304031,0,2,2,0.7642216767435148,0.8360579953257251,-0.9581075763627531,-0.9577701653615078,0.0,0.0,-0.9581075763627531,0.0,-0.9577701653615078,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:55:00,1,123.45597,0.8872800450504775,0.0,0.0,0.0,-0.4658824299910614,-0.4658824299910614,-0.29488391230979427,-0.29488391230979427,-1.5795360449437545,-1.5795360449437545,0.7726238304117979,0.7726238304117979,0.6467218972377997,0.6467218972377997,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,0.8239021092387084,0.5436371692577115,-1.0219679031594515,-0.19864772429905161,0.8510648399173498,-0.5619514869490164,0.19296270637495191,0,2,2,0.7642216767435148,0.8269576334608899,-0.9529540222525258,-0.9526233167390252,0.0,0.0,-0.9529540222525258,0.0,-0.9526233167390252,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 01:00:00,1,114.11699,-0.22911928395393497,0.0,0.0,0.0,-0.08854311016405729,-0.08854311016405729,3.391164991562634,3.391164991562634,0.6389134563817163,0.6389134563817163,0.7726238304117979,0.7726238304117979,0.26278409544754927,0.26278409544754927,-5.551115123125783e-17,-5.551115123125783e-17,-3.391164991562666,-3.391164991562666,0.8242875022388318,0.544021525353423,-1.0219679031594515,1.0031994663305819,0.8516377444290838,-0.5619514869490164,0.19396495180858575,1,2,2,0.7642216767435148,0.8273363321711886,-0.9478380853255848,-0.9475140363546629,0.0,0.0,-0.9478380853255848,0.0,-0.9475140363546629,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:05:00,2,111.64761,-0.5243136386968426,0.0,0.0,0.0,-0.4658824299910614,-0.4658824299910614,-0.29488391230979427,-0.29488391230979427,0.6389134563817163,0.6389134563817163,-1.3274981692769245,-1.3274981692769245,0.26278409544754927,0.26278409544754927,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,-1.1182294684340146,-1.1399062467448413,1.37174276867674,0.8995013499019798,-1.1354258020664967,-0.5619514869490164,-0.15579905265838342,0,2,2,-1.1700310667179001,-1.1343120706070087,1.4999325495796105,1.49962607686886,0.0,0.0,1.4999325495796105,0.0,1.49962607686886,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:10:00,2,111.66858,-0.5218068452430362,0.0,0.0,0.0,-0.4658824299910614,-0.4658824299910614,-0.29488391230979427,-0.29488391230979427,0.6389134563817163,0.6389134563817163,-1.3274981692769245,-1.3274981692769245,-1.7422244250126484,-1.7422244250126484,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,-1.1168085750497208,-1.1405092439083673,1.37174276867674,1.1362074876868462,-1.1361832664209366,-0.5619514869490164,-0.1668434042996036,0,2,2,-1.1700310667179001,-1.1328784254894488,1.4919064105638815,1.4929013622453242,0.0,0.0,1.4919064105638815,0.0,1.4929013622453242,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:15:00,2,110.56563,-0.6536555738970675,0.0,0.0,0.0,-0.4658824299910614,-0.4658824299910614,-0.29488391230979427,-0.29488391230979427,0.6389134563817163,0.6389134563817163,-1.3274981692769245,-1.3274981692769245,-1.7422244250126484,-1.7422244250126484,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,-1.1188523258079515,-1.141254833072642,1.37174276867674,0.6909924183342432,-1.1372175705394356,-0.5619514869490164,-0.16183217713143427,0,2,2,-1.1700310667179001,-1.1349148971254437,1.4819823136641601,1.4837073897889717,0.0,0.0,1.4819823136641601,0.0,1.4837073897889717,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:20:00,2,110.61062,-0.6482773842219738,0.0,0.0,0.0,-0.4658824299910614,-0.4658824299910614,-0.29488391230979427,-0.29488391230979427,0.6389134563817163,0.6389134563817163,-1.3274981692769245,-1.3274981692769245,0.26278409544754927,0.26278409544754927,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,-1.1189652187069774,-1.1420782697616496,1.37174276867674,0.9388910843804947,-1.138378759549795,-0.5619514869490164,-0.16717748611081487,0,2,2,-1.1700310667179001,-1.1350192324844035,1.4710220343520974,1.4733897854833846,0.0,0.0,1.4710220343520974,0.0,1.4733897854833846,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:25:00,2,109.60462,-0.7685365265457008,0.0,0.0,0.0,-0.4658824299910614,-0.4658824299910614,-0.29488391230979427,-0.29488391230979427,0.6389134563817163,0.6389134563817163,-1.3274981692769245,-1.3274981692769245,-1.7422244250126484,-1.7422244250126484,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,-1.12019925487909,-1.1427588575273853,1.37174276867674,0.7950697729024963,-1.139336163733833,-0.5619514869490164,-0.1658411588659697,0,2,2,-1.1700310667179001,-1.1362480711565979,1.4619631326679616,1.4648959483738198,0.0,0.0,1.4619631326679616,0.0,1.4648959483738198,0.0,0.0,0.0,-0.3692744729379982,0.0
